agentType,gamemode,score,deepestRoom,finalHP,performance,seed
random,e,-141,8,-10,24,2494472800029952626
random,e,-127,7,-5,29,8643386964932067055
random,e,-188,1,-3,7,5884705434988472793
random,e,-188,1,-3,7,3822940069380045631
random,e,-128,5,-1,28,2760791506314060043
random,e,-188,1,-3,7,5079991753957550551
random,e,-162,5,-6,16,6556193305041547282
random,e,-180,3,-3,10,9052191527928899513
random,e,-186,2,-1,7,1716539951918358969
random,e,-166,4,-1,15,9054624727477168400
random,e,-149,5,-2,21,7697454567170486185
random,e,-188,1,-1,7,152434999537625769
random,e,-167,3,-3,14,5523264075419149043
random,e,-173,2,-2,12,7777602600093636802
random,e,-118,7,-7,32,672757898770556170
random,e,-180,1,-7,10,8016171638747597365
random,e,-175,1,-3,11,7445303206703036489
random,e,-91,11,0,42,7398594622325847542
random,e,-183,2,-10,8,9001979941571179146
random,e,-172,3,-5,12,2644344728070624851
random,e,-179,2,0,10,5760048409347491776
random,e,-159,2,-6,17,3059993368085719327
random,e,-158,3,-4,17,8369979685597962723
random,e,-188,1,-4,7,9090229889269555361
random,e,-181,2,-4,9,8680470055820039895
random,e,-155,4,-7,19,5814079409048718829
random,e,-188,1,-6,7,1266040043200515201
random,e,-138,7,-9,25,6540329592847333440
random,e,-148,3,-10,21,6874708977718795246
random,e,-170,3,0,13,3027671346388210800
random,e,-172,3,-8,12,7074064791683234376
random,e,-59,12,-9,53,1182067490450058056
random,e,-186,2,-3,7,2811381203481197301
random,e,-166,4,-7,15,1749462666209841686
random,e,-134,6,-12,26,2019290093402777448
random,e,-158,4,0,17,9008725334791234456
random,e,-160,5,-11,17,220417744013154165
random,e,-124,8,-2,30,7448628309058101242
random,e,-183,2,-13,8,8364052643194356407
random,e,-179,3,-1,10,8158203275765808018
random,e,-167,4,-4,14,7922570752881712848
random,e,-131,6,-6,27,2069672457819371088
random,e,-156,4,-5,18,1851691770538654178
random,e,-132,8,-2,27,6195486198465207467
random,e,-171,1,-4,13,8966534726677385894
random,e,-163,2,-5,16,6764462413671195333
random,e,-180,2,-6,10,345444337607913881
random,e,-188,1,-2,7,1214414163658184423
random,e,-156,7,-1,18,1330813455510664447
random,e,-161,3,-1,16,4382793767856240582
random,e,-160,2,-5,17,3693363457873694635
random,e,-186,2,-7,7,314032984339118192
random,e,-162,5,-2,16,2378187904861385562
random,e,-147,4,-1,21,1678019339039893101
random,e,-175,1,-6,11,4903770768923370500
random,e,-104,6,-1,37,7138843431201250275
random,e,-167,4,-3,14,36523843719941028
random,e,-176,2,0,11,1972945488374192212
random,e,-86,11,-7,43,3035038843171604931
random,e,-138,6,-6,25,3354907358539462155
random,e,-177,1,0,11,8193542454993239987
random,e,-150,8,-3,20,6395423632910421806
random,e,-171,3,-7,13,474779331046579967
random,e,-83,9,-5,44,8239097574949160837
random,e,-143,5,-2,23,5059615309706331932
random,e,-124,8,-6,30,8673057109949814028
random,e,-4,17,-4,73,3779529568544388334
random,e,-153,4,-1,19,668937197750212380
random,e,-183,2,-1,8,2674408156140644805
random,e,-167,2,0,14,783948217034878414
random,e,-178,3,-8,10,3720353272005565572
random,e,-172,5,-2,12,3901231275630826235
random,e,-188,1,-3,7,422149430700064746
random,e,-165,4,-11,15,3076276994016114657
random,e,-155,7,0,19,2941188623885329148
random,e,-186,1,0,7,4584245289289712125
random,e,-163,4,-4,16,5259503820533483241
random,e,-182,2,0,9,7560444102834704664
random,e,-138,5,-8,25,4257517538985940090
random,e,-145,7,-5,22,3500621947115972537
random,e,-173,3,-3,12,6297545214965560218
random,e,-188,2,-4,7,2674500190446194391
random,e,-162,4,-1,16,2172608431568324538
random,e,-137,6,-6,25,3821381507821018294
random,e,-179,3,-4,10,243956265160733016
random,e,-163,4,-1,16,4247950195139354567
random,e,-178,1,-8,10,4851768142005945096
random,e,-159,4,-9,17,217615952370717913
random,e,-150,5,-12,20,6655040678190920570
random,e,-142,7,-2,23,879933189997950894
random,e,-78,12,-1,46,7914247996342033403
random,e,-173,3,-6,12,6573207527396902285
random,e,-163,6,-8,16,4740844340067658320
random,e,-188,1,-7,7,7469106948900530135
random,e,-87,12,-1,43,1928991871348763802
random,e,-137,5,0,25,2195758037173208223
random,e,-162,5,-6,16,5232503837212740396
random,e,-188,1,-4,7,5637151374868399949
random,e,-188,1,-7,7,6473586775890670224
random,e,-168,5,-2,14,8146129285507133285
random,e,-163,3,-12,16,6971255199217738734
random,e,-155,5,0,19,5585611517050816218
random,e,-164,3,-4,15,605824476733304825
random,e,-184,1,-8,8,2621956796459509154
random,e,-128,6,-5,28,5942627258770804832
random,e,-175,3,-4,11,4238248758228641746
random,e,-174,2,-10,12,5405297989553496366
random,e,-188,1,-1,7,5483225334618670647
random,e,-168,2,-6,14,1996710141153084363
random,e,-129,7,-4,28,6374291445681566593
random,e,-159,4,-8,17,4907110458301589487
random,e,-172,2,-3,12,521904448470841746
random,e,-148,5,-1,21,128721954647878127
random,e,-182,2,-1,9,3016560957535275350
random,e,-174,2,-12,12,3013804898417255947
random,e,-172,2,-11,12,3350259011485935901
random,e,-104,8,-3,37,8559442919881713435
random,e,-109,10,-1,35,7774026953518555845
random,e,-179,2,-6,10,2912157193704159761
random,e,-116,11,-5,33,5523300772135273994
random,e,-164,5,-7,15,7147981572138378901
random,e,-185,2,-7,8,3181246574980529570
random,e,-178,1,-1,10,5476841476961753114
random,e,-178,2,0,10,27669236217493094
random,e,-150,5,-3,20,5267757945109341051
random,e,-158,4,-5,17,8615760139927006235
random,e,-157,4,-8,18,8583856499494446321
random,e,-152,5,-2,20,3964862504066541771
random,e,-145,5,0,22,8384433388509008025
random,e,-188,1,-5,7,7884715319476105780
random,e,-188,2,-5,7,7539263846685472149
random,e,-155,6,-3,19,4479509599844945364
random,e,-140,6,-2,24,1754431056697815912
random,e,-170,2,-1,13,2272601240913076815
random,e,-180,2,-10,10,2436693380485803668
random,e,-188,1,-8,7,1276942166998763834
random,e,-188,1,-1,7,6115078942306891378
random,e,-177,2,-5,11,2846954941039289352
random,e,-180,2,0,10,6470182762162356454
random,e,-180,2,-7,10,8142289261054281412
random,e,-83,11,-9,44,8591096211274125609
random,e,-162,6,-2,16,9035715327020476004
random,e,-151,6,0,20,2817000441576090227
random,e,-188,1,-5,7,5747737214908591107
random,e,-182,2,-7,9,7088189929923719554
random,e,-178,2,-3,10,1456980665230357369
random,e,-152,4,-6,20,4833025435869849051
random,e,-182,1,-1,9,4213778443557142968
random,e,-178,2,0,10,5020852822926319182
random,e,-128,6,-4,28,5484394363462665448
random,e,-184,1,-5,8,3405177450512293761
random,e,-186,2,-1,7,8098970371568439973
random,e,-80,11,-1,46,766657387415748628
random,e,-175,2,-7,11,1020268489527955743
random,e,-179,1,-2,10,7863694489837201705
random,e,-143,6,-6,23,7597988589438227824
random,e,-132,8,-7,27,4946894350842123592
random,e,-167,4,0,14,4999631610292359920
random,e,-136,8,-3,25,3467919346570295655
random,e,-115,8,-9,33,2025876562166196199
random,e,-168,4,-11,14,2630491732622408415
random,e,-183,1,-1,8,4879206439071614917
random,e,-152,5,-5,20,1856694648417864761
random,e,-165,3,-1,15,6193957640217558674
random,e,-120,6,-9,31,2641701281621337627
random,e,-132,10,-1,27,2901812209491490755
random,e,-179,3,-1,10,6392325844777089012
random,e,-145,5,-10,22,5874237299162432405
random,e,-180,1,-3,10,6965527591892577981
random,e,-188,1,-2,7,5566247764988648493
random,e,-157,5,-2,18,8411734881129091330
random,e,-158,5,-3,17,3350343934624945984
random,e,-98,9,-2,39,1654908552614344206
random,e,-170,3,-4,13,4084887772900425727
random,e,-174,3,-3,12,5265411395890800580
random,e,-176,1,-5,11,7747621473116375728
random,e,-148,6,-3,21,7331640699608318510
random,e,-149,7,-5,21,4980538337724051896
random,e,-156,4,-1,18,310591570190673923
random,e,-150,4,-6,20,6038726898787304630
random,e,-176,2,0,11,2265929567203336226
random,e,-179,2,-1,10,2154414217949035215
random,e,-158,4,-4,17,6613580495783188081
random,e,-174,4,-6,12,9136574869727535897
random,e,-144,5,-4,23,1319880740485610164
random,e,-159,5,-7,17,3438209716212974427
random,e,-96,9,-3,40,1554093308273357630
random,e,-169,2,-1,14,1359741321031765106
random,e,-153,3,-2,19,619385279087306045
random,e,-90,9,-3,42,5640882268827972225
random,e,-166,3,-2,15,359224799299519416
random,e,-166,3,-11,15,4150056757219254903
random,e,-188,1,-2,7,5974815295571568085
random,e,-117,8,0,32,8592097321530319116
random,e,-172,3,-10,12,5152076864013639952
random,e,-162,4,-5,16,6819398883443242943
random,e,-188,2,-4,7,785213323464987392
random,e,-188,1,-5,7,6889699861407879405
random,e,-129,6,-4,28,6062064882976719099
random,e,-188,1,-7,7,7038930246513150558
random,e,-188,1,-5,7,8147706192811104066
random,e,-188,1,-4,7,2635183486907305270
random,e,-127,6,-1,29,5979390104377598048
random,e,-158,5,-7,17,4500388866474431066
random,e,-188,1,-6,7,5899703078299059115
random,e,-161,6,-7,16,7349913889393133235
random,e,-169,2,0,14,7223390021395353167
random,e,-176,1,-2,11,483004785445563657
random,e,-116,11,-3,33,8905453488440273645
random,e,-164,4,-8,15,7249928113336881902
random,e,-94,11,-9,41,8248936922778197838
random,e,-159,3,-3,17,2983384430249649914
random,e,-147,7,-3,21,6778912917630699091
random,e,-180,3,-9,10,4623930807325745105
random,e,-153,5,-12,19,8609139422578024830
random,e,-179,2,0,10,1776526926404641444
random,e,-167,3,-8,14,1596661875489682381
random,e,-167,3,-5,14,330935197103078452
random,e,-142,7,-12,23,884749918537562527
random,e,-129,7,-6,28,7349488425864650079
random,e,-158,3,-6,17,6414229404910701730
random,e,-86,9,-1,43,47893508976504807
random,e,-146,5,-2,22,7991566106728945072
random,e,-142,5,0,23,2717829236077434114
random,e,-188,1,-9,7,6299317410943140764
random,e,-156,4,-13,18,7809452255695251056
random,e,-185,1,-13,8,7834489390336041614
random,e,-125,9,-8,29,6405443559735337190
random,e,-162,4,-6,16,2745952117900974050
random,e,-188,1,-2,7,6519027930879191889
random,e,-168,4,-12,14,6651478383375115425
random,e,-137,6,-8,25,5350154019184660728
random,e,-159,4,0,17,5468257509235775501
random,e,-151,6,-2,20,9188971860347127695
random,e,-114,10,0,33,8437187018290099797
random,e,-153,3,-5,19,1933778300127708063
random,e,-152,6,-2,20,6212088695061706096
random,e,-111,8,-7,34,8336893499859653630
random,e,-179,3,-2,10,687459398161461565
random,e,-176,1,-8,11,997541699057569981
random,e,-188,1,-3,7,4422781496383926512
random,e,-188,1,-2,7,9176140777988550340
random,e,-151,3,-11,20,513495451036877500
random,e,-141,8,-4,24,7318674283731106045
random,e,-180,2,-1,10,2784540827043037197
random,e,-136,5,-1,25,6425188374832797542
random,e,-183,2,-4,8,8086377610590770681
random,e,-141,6,-6,24,5499204885681487890
random,e,-174,2,-1,12,7787841456900976467
random,e,-131,9,-3,27,7449880693990650935
random,e,-178,2,0,10,7863276763759182411
random,e,-137,5,-3,25,8353841422534912133
random,e,-179,2,-5,10,6408158053824466383
random,e,-162,2,-2,16,2014256433547645180
random,e,-167,3,-6,14,5387417217876493140
random,e,-156,6,-7,18,918224034597973734
random,e,-167,3,-3,14,2834137347624916563
random,e,-167,3,-2,14,3458675893107383795
random,e,-186,3,-6,7,7465091163931232611
random,e,-155,5,-4,19,606582396860735068
random,e,-174,3,0,12,160017302072369080
random,e,-132,6,0,27,4963314430492195637
random,e,-160,5,-5,17,174631456949616883
random,e,-168,4,-10,14,6568966033905123058
random,e,-150,4,-2,20,3827731852813143103
random,e,-128,6,-7,28,5481812217562320754
random,e,-175,3,-3,11,2264738109339900312
random,e,-95,11,-2,40,2125466658003801399
random,e,-143,8,-7,23,7902969265065231200
random,e,-161,4,-6,16,6598852202737545347
random,e,-161,4,-6,16,8726436385672547943
random,e,-90,11,-3,42,8802402647328875096
random,e,-130,7,-3,28,26697518868039963
random,e,-174,2,-2,12,764307779174230406
random,e,-180,1,0,10,456179109779618645
random,e,-132,5,-2,27,7373509889615886357
random,e,-156,5,-3,18,8586788655845576692
random,e,-159,3,-5,17,4997234198782832834
random,e,-180,2,-4,10,179047952980675569
random,e,-173,4,-2,12,2065840756962102968
random,e,-188,2,-13,7,8095968194022021466
random,e,-130,8,-8,28,8870454018285661890
random,e,-160,7,-4,17,2511397805326313201
random,e,-181,1,-3,9,2300280515983065655
random,e,-177,1,0,11,1493793798895239891
random,e,-180,3,-4,10,4683254181505056034
random,e,-188,1,0,7,3403286617320008148
random,e,-180,2,-4,10,432725828373090971
random,e,-80,11,-3,46,4261231592413805427
random,e,-155,4,-4,19,7360035288814682593
random,e,-142,5,-3,23,2215960367395442528
random,e,-169,7,0,14,6735564769475223369
random,e,-163,4,-9,16,2202175940418987572
random,e,-158,5,-4,17,939176078267515615
random,e,-149,3,-2,21,6204754755067214465
random,e,-145,8,-2,22,3719493555604707717
random,e,-144,6,0,23,604139325332776055
random,e,-174,2,-6,12,521376899182462022
random,e,-165,3,-2,15,90765918032807077
random,e,-150,5,-4,20,5246071984926351633
random,e,-173,3,-2,12,4104647787630135062
random,e,-126,6,-3,29,6230026964868628031
random,e,-155,3,-2,19,8510794074779950528
random,e,-142,6,-9,23,774870063403131985
random,e,-60,13,0,53,649965294915180893
random,e,-188,1,-2,7,8953973152408278607
random,e,-186,1,-3,7,6658461285928563292
random,e,-168,5,-8,14,2483884985699695548
random,e,-175,4,-2,11,4349663150595456747
random,e,-168,4,-4,14,744619145353770004
random,e,-188,1,-7,7,1699351180526253044
random,e,-105,12,-7,37,985537698936838963
random,e,-188,1,0,7,3802571143287540537
random,e,-104,10,-2,37,6724657308769210233
random,e,-159,6,-5,17,211595679694349329
random,e,-170,2,0,13,1065582096498055442
random,e,-183,2,-10,8,8871178492845761839
random,e,-106,11,-5,36,9090773999832627439
random,e,-117,8,-4,32,5785408852308438015
random,e,-188,1,-4,7,5279254349833108730
random,e,-163,4,-2,16,1431684883193694494
random,e,-108,9,-1,35,9043431968053242568
random,e,-154,4,-6,19,2520263439934708701
random,e,-127,6,-11,29,2459049057985485735
random,e,-18,17,-9,68,1428061919097400939
random,e,-169,5,-3,14,2777890257098481906
random,e,-163,4,0,16,6780803845680081496
random,e,-116,8,-10,33,2976899197812166623
random,e,-62,15,-6,52,4907341336390279421
random,e,-178,3,-11,10,9109649100939257596
random,e,-167,2,0,14,1556097011095763773
random,e,-184,2,-6,8,3587870246057533409
random,e,-162,4,0,16,4392101021831631514
random,e,-166,3,-6,15,5238590627224520687
random,e,-188,1,0,7,7361354122053912506
random,e,-188,2,-12,7,1500128231396055126
random,e,-162,5,-5,16,801330501631327939
random,e,-175,2,-3,11,1696458109559413332
random,e,-178,2,-7,10,2741119238949267896
random,e,-188,1,-6,7,356676622585039336
random,e,-148,6,0,21,101748497779687152
random,e,-120,7,-2,31,9146832806696303673
random,e,-175,1,-5,11,5064040918947561931
random,e,-183,3,-4,8,8483978058933707670
random,e,-126,7,-1,29,4316391974299183250
random,e,-146,6,-3,22,4329772591803486657
random,e,-146,5,-2,22,3919666315916368391
random,e,-185,2,0,8,4663752471077878431
random,e,-144,4,-2,23,7234072112303881987
random,e,-160,3,0,17,679255384149393285
random,e,-147,6,-12,21,2365694284537576714
random,e,-188,2,-2,7,8547148605476017274
random,e,-173,2,-1,12,6295286639459303618
random,e,-167,3,-5,14,3078603768646742959
random,e,-169,3,-7,14,7470697199306175971
random,e,-188,2,-3,7,1851378873804520595
random,e,-188,1,0,7,8760732797659817243
random,e,-177,1,-4,11,2820934636723641578
random,e,-188,1,-3,7,8222893062666521723
random,e,-175,4,-10,11,4253589564217214462
random,e,-176,4,-2,11,4734566517528238867
random,e,-179,3,-11,10,8018123661210953815
random,e,-179,1,-7,10,6887240601473458504
random,e,-152,6,-2,20,7038812866665517810
random,e,-118,6,-2,32,1937178789880138621
random,e,-188,1,0,7,2644894469199722783
random,e,-179,3,-1,10,6254704271072031036
random,e,-141,5,0,24,4707853379346376060
random,e,-117,8,-8,32,5280961610124825979
random,e,-174,1,0,12,3321734540358708603
random,e,-188,2,-4,7,2821940016715676886
random,e,-176,2,-7,11,5308335793210045850
random,e,-164,4,-2,15,1569207804243552607
random,e,-188,1,-2,7,7614793036880522653
random,e,-177,3,-5,11,2021735685116505514
random,e,-160,6,-8,17,5294404624111612732
random,e,-133,6,-5,26,4233378266546428637
random,e,-184,2,-1,8,2117658886891392644
random,e,-176,3,-4,11,3002673689491669484
random,e,-119,9,-5,32,4547428863337755743
random,e,-169,3,-1,14,5860989716589928843
random,e,-156,4,-12,18,5916347590091495741
random,e,-180,3,-4,10,6761641216619695135
random,e,-159,3,-3,17,509672983081479798
random,e,-75,13,-6,47,7116389064536363878
random,e,-167,3,-4,14,8159328511586325468
random,e,-133,9,-6,26,5723966867380573967
random,e,-73,11,-6,48,9074500396765911547
random,e,-126,7,-1,29,5973462011921801062
random,e,-156,4,0,18,208473447806555905
random,e,-91,11,-6,42,6168773126542442680
random,e,-114,8,-5,33,7541513742040535850
random,e,-149,5,-3,21,3870652502293899587
random,e,-188,1,-5,7,8906167272443815527
random,e,-155,4,0,19,2165661203908159400
random,e,-154,4,0,19,8544758606639290604
random,e,-186,1,-1,7,170741450883811768
random,e,-100,11,-2,38,3109448151960788743
random,e,-188,2,0,7,2600292152671739143
random,e,-171,2,0,13,7086075070268940649
random,e,-177,3,-9,11,168927763093490880
random,e,-180,2,-7,10,4309312071472543809
random,e,-188,1,-6,7,6190800198952708418
random,e,-172,2,0,12,8216823925554871336
random,e,-168,3,-2,14,3797526919258968159
random,e,-175,2,-2,11,8485376322075247583
random,e,-178,3,-6,10,8920730934338020188
random,e,-165,2,-8,15,1306405477103053209
random,e,-174,3,-1,12,4682418076376382321
random,e,-188,1,-3,7,5281976633265187800
random,e,-156,5,-4,18,4544938225579964776
random,e,-188,1,-4,7,3747030568697897736
random,e,-121,12,-5,31,1161946300529778241
random,e,-147,5,-8,21,1945901497897141108
random,e,-176,4,-1,11,8041030942538505989
random,e,-164,5,0,15,6779867235092000548
random,e,-181,2,-6,9,8937500497560529592
random,e,-134,5,-1,26,6985673438199431309
random,e,-188,2,-1,7,8371160920130972977
random,e,-158,5,-5,17,2222604760362239054
random,e,-188,1,0,7,25747795854025078
random,e,-182,2,-6,9,4737624377937036724
random,e,-184,1,-5,8,3464599313781061243
random,e,-168,3,-1,14,5558492622327392105
random,e,-175,3,-1,11,2844202012014031577
random,e,-135,6,0,26,4309542583038217614
random,e,-176,2,-8,11,5294675593459607281
random,e,-178,3,-1,10,8376590585971196495
random,e,-163,6,-6,16,3083277581666723360
random,e,-184,1,-2,8,2890074531474192313
random,e,-181,2,-6,9,3895116529166883425
random,e,-152,2,-1,20,4044037799291819193
random,e,-145,3,-5,22,6460180795943203587
random,e,-164,2,-4,15,5527499489558024084
random,e,-150,3,-11,20,4021220335826880454
random,e,-173,3,-3,12,7910666176253454825
random,e,-155,5,-5,19,8756085090383061223
random,e,-161,4,-11,16,2724166708299295028
random,e,-118,8,-7,32,1756102705517206926
random,e,-162,4,-1,16,8354455342609152125
random,e,-154,3,-2,19,1597842805586754690
random,e,-147,5,-3,21,7835975422651874668
random,e,-180,2,-4,10,5619027233855541178
random,e,-150,7,-3,20,6556738349783181507
random,e,-178,3,-4,10,4471654635972613738
random,e,-183,3,-4,8,3784528832114619105
random,e,-179,4,-3,10,4289415989015485028
random,e,-127,8,-2,29,416212399148148284
random,e,-132,6,-1,27,342895276019783368
random,e,-130,7,-1,28,4575480982479900091
random,e,-122,10,-11,30,5269977373736185025
random,e,-184,2,-2,8,8958660765883962757
random,e,-113,6,-7,34,1227539000916686803
random,e,-108,9,-8,35,5709309834048820394
random,e,-141,7,0,24,3570982899299262232
random,e,-103,9,-5,37,3292469525078474267
random,e,-175,1,-3,11,3834530303446225395
random,e,-177,3,-5,11,7586485773467089417
random,e,-118,5,-6,32,9068888210383979040
random,e,-175,4,-7,11,4537208137939484408
random,e,-174,4,-1,12,7512018941004293552
random,e,-177,2,-2,11,3876673103832543896
random,e,-183,1,-1,8,1009375058341489611
random,e,-140,5,-5,24,6108975363679847497
random,e,-171,2,0,13,2935356491453489587
random,e,-138,7,-1,25,8419257002727969367
random,e,-184,2,-8,8,5420013580324324176
random,e,-183,2,0,8,5334841074187566796
random,e,-163,3,-2,16,4018278980038127595
random,e,-149,9,-4,21,4256239365475163701
random,e,-143,6,-11,23,9004879546603469120
random,e,-136,6,-2,25,2213524288985189740
random,e,-160,3,0,17,478181821000516765
random,e,-140,8,0,24,5430691574036593187
random,e,-127,8,-4,29,873660350033981021
random,e,-137,7,-8,25,179568137814274437
random,e,-175,1,-3,11,7272262671975202886
random,e,-179,1,-1,10,2938758205043609514
random,e,-188,1,-8,7,72282550922040303
random,e,-153,3,0,19,7490408863473741582
random,e,-188,1,-1,7,3067235869627868595
random,e,-161,3,-4,16,4960337188771802539
random,e,-166,4,-1,15,7695929943496436352
random,e,-178,3,-4,10,7326653099770819607
random,e,-149,4,-6,21,3166793045085183852
random,e,-168,2,-5,14,9096106682066507709
random,e,-186,2,-7,7,7607530411218250906
random,e,-165,2,-2,15,2133454332814126872
random,e,-181,2,-3,9,1716502244049737769
random,e,-172,2,-12,12,6936427165953849429
random,e,-151,4,0,20,6318346512216044548
random,e,-144,8,-2,23,8443554459204712092
random,e,-132,6,-4,27,3835448218086621271
random,e,-160,3,-8,17,4729366252427353825
random,e,-185,2,-6,8,7763372782979421710
random,e,-178,1,-1,10,5592136654051657310
random,e,-119,6,0,32,3661332840356270116
random,e,-171,4,-6,13,1204451867464769049
random,e,-177,2,-2,11,2511268228389439992
random,e,-185,2,-1,8,5889779049246390411
random,e,-176,2,-2,11,2767108810493343918
random,e,-177,3,0,11,2529465079103273468
random,e,-76,13,-7,47,8404654052591030521
random,e,-188,1,-1,7,3276407745520889140
random,e,-188,2,-1,7,3663499844237270553
random,e,-183,2,-7,8,4051420992112370542
random,e,-172,5,-1,12,752239659630301367
random,e,-178,2,-4,10,2541164680120216499
random,e,-180,1,-9,10,661442033541252059
random,e,-139,5,-9,24,5416730085303634515
random,e,-137,5,-3,25,5074282343956730150
random,e,-128,9,-5,28,1852971421309180603
random,e,-188,1,-1,7,3436863379273359991
random,e,-133,7,-4,26,8711250791013609202
random,e,-184,1,-4,8,727764966641435211
random,e,-150,5,-5,20,4566972623132662661
random,e,-158,3,-6,17,2250425817699295388
random,e,-163,3,-6,16,1362241149076535523
random,e,-183,2,-4,8,3471400986538346222
random,e,-176,1,-3,11,8513552144090952212
random,e,-92,11,-3,41,3336089434221899802
random,e,-172,2,-4,12,3551731399634694135
random,e,-125,8,-4,29,8336134440244791676
random,e,-65,14,-5,51,1354006520089264044
random,e,-128,10,0,28,1642358124006374015
random,e,-131,9,-10,27,4647936137649474349
random,e,-188,1,-2,7,6693544101922703788
random,e,-123,7,-6,30,223146043638628521
random,e,-158,5,0,17,3949659338273141008
random,e,-172,2,-2,12,8408505346644742188
random,e,-168,2,-2,14,2705809134046105582
random,e,-161,4,-11,16,2989089814061234997
random,e,-175,1,-4,11,964150917797212604
random,e,-118,7,-3,32,1420218120357372017
random,e,-166,2,-1,15,614791123153641888
random,e,-146,5,0,22,5639636008702126168
random,e,-181,2,0,9,5754459914715208232
random,e,-179,1,-10,10,8967239779297213854
random,e,-94,12,-12,41,2881434336780451267
random,e,-188,1,0,7,1869062386289707027
random,e,-123,8,-1,30,13916797429290731
random,e,-143,5,-1,23,440388227412861937
random,e,-119,7,0,32,124060431996038617
random,e,-49,14,-8,57,8948382448783102915
random,e,-84,12,-3,44,7322900800886829426
random,e,-166,3,-1,15,4906129724721393732
random,e,-160,4,-9,17,7620726574801487043
random,e,-155,4,-1,19,8472002623491860741
random,e,-122,7,0,30,1708876692182635692
random,e,-149,5,-2,21,5232841247917551026
random,e,-139,6,-6,24,136482340090480302
random,e,-179,4,-1,10,4781387217103401967
random,e,-179,2,-6,10,8578011690452774879
random,e,-168,4,-2,14,7790612214382210021
random,e,-166,3,-5,15,3681017789843284740
random,e,-183,2,-8,8,2839773383034531138
random,e,-89,9,-3,42,8034653096362296455
random,e,-100,10,-3,38,4295416274214603010
random,e,-153,6,-1,19,8057516661025726802
random,e,-179,1,-1,10,4754005111026107624
random,e,-185,2,-7,8,4201499020249140668
random,e,-175,2,-12,11,4022809190037296340
random,e,-176,2,-2,11,4322481053174708408
random,e,-167,4,-4,14,6076795159429466260
random,e,-155,5,0,19,636028569747960800
random,e,-180,3,-4,10,63094905196147022
random,e,-180,2,-11,10,5173010514480713492
random,e,-122,7,-8,30,577483644288780741
random,e,-177,3,-3,11,8361858743131958470
random,e,-180,2,-2,10,3315442357173294293
random,e,-188,1,-1,7,293513386548319337
random,e,-188,2,-8,7,1363358714675241926
random,e,-176,3,-2,11,4975174837056728358
random,e,-186,1,-5,7,1155135777468114806
random,e,-132,7,-8,27,5215976565298774944
random,e,-125,7,-3,29,457825582711593582
random,e,-174,3,-11,12,5841555530541713912
random,e,-184,2,-6,8,1843589115110048276
random,e,-173,3,-1,12,1843376715425694212
random,e,-127,7,-11,29,5756803043472105627
random,e,-159,4,-2,17,7347818700625872954
random,e,-183,2,-4,8,3787612608576883370
random,e,-170,2,-5,13,3496875642847381611
random,e,-147,6,-7,21,4572168900462871787
random,e,-145,5,-1,22,5778161952943473556
random,e,-131,7,-2,27,1109508657517167835
random,e,-176,4,-2,11,7142945207886811174
random,e,-169,5,-3,14,8999582571698561489
random,e,-168,3,-1,14,7372841741955503338
random,e,-174,2,0,12,6598524182821965739
random,e,-162,4,-2,16,7143565023988901727
random,e,-163,3,0,16,7883071369787299677
random,e,-173,2,-7,12,5457815565820625759
random,e,-150,4,-4,20,7606379936107594453
random,e,-166,4,-2,15,6654250262947817730
random,e,-181,1,0,9,1549293106920376941
random,e,-163,3,-7,16,2889325496373644021
random,e,-188,1,0,7,1421845645773864334
random,e,-127,6,0,29,765679181096841035
random,e,-115,8,-8,33,1173926950700749114
random,e,-188,1,-2,7,2681695330438991128
random,e,-177,4,-3,11,4054321237109735127
random,e,-184,2,0,8,7213311495347554463
random,e,-188,1,-11,7,8471825741892424367
random,e,-169,4,-2,14,2199286714034198557
random,e,-125,8,-7,29,4045978978232103982
random,e,-186,1,-11,7,7470767087239860594
random,e,-117,9,-13,32,765190029681800616
random,e,-140,6,-3,24,7910971647812988769
random,e,-180,2,0,10,56319897730897360
random,e,-176,4,-4,11,4775047262688539410
random,e,-184,1,-4,8,7296934337426087119
random,e,-148,6,-7,21,6553522866660802328
random,e,-153,6,-3,19,8925984963185800268
random,e,-143,4,-5,23,8372375718958787336
random,e,-153,3,0,19,7423573320411511327
random,e,-122,6,-1,30,110374966846593980
random,e,-172,3,-1,12,7530550022681931493
random,e,-161,5,-4,16,6655981262845380304
random,e,-179,2,-12,10,6649129988664979555
random,e,-185,1,0,8,667630421243087209
random,e,-181,2,-9,9,3993799891208934441
random,e,-75,11,-4,47,1245496698677084677
random,e,-147,6,-1,21,2401366118097169460
random,e,-176,2,-5,11,5192463270410796453
random,e,-162,4,-8,16,8674976724540612764
random,e,-153,6,0,19,2417638436503341839
random,e,-171,3,-4,13,8719624465071930993
random,e,-175,2,-5,11,8888393033857031687
random,e,-165,4,-8,15,6515724141859819088
random,e,-166,4,-7,15,175458591074093980
random,e,-145,4,-3,22,7334086049565007631
random,e,-171,3,-3,13,5791115607337725307
random,e,-188,1,-1,7,6263451629687769723
random,e,-184,2,-5,8,4716394570954762461
random,e,-181,1,-6,9,950702931349810427
random,e,-160,3,-3,17,2370200056933316048
random,e,-127,9,-2,29,3433731805773609050
random,e,-120,9,-3,31,1280483065201893601
random,e,-178,2,-3,10,8114533304344570234
random,e,-180,2,-4,10,7893204102598283314
random,e,-166,4,-11,15,722571848295011649
