agentType,gamemode,score,deepestRoom,finalHP,performance,seed
greedy,e,-184,1,0,8,8044309848020894297
greedy,e,-83,12,-10,44,3216384269803394212
greedy,e,-180,1,0,10,4205223044320118059
greedy,e,-100,9,-3,38,3111928732833637639
greedy,e,-117,11,-1,32,5088642544787650974
greedy,e,19,16,7,81,7341533148367590353
greedy,e,-68,14,-6,50,2886723900038220394
greedy,e,-40,16,-4,60,6074703633954573738
greedy,e,-47,14,-3,57,2667878482636892156
greedy,e,-95,13,-10,40,5001537766543646033
greedy,e,-172,2,-2,12,5318071011052932443
greedy,e,-78,13,0,46,870578877030501650
greedy,e,-89,10,-3,42,1516455986594251884
greedy,e,-117,8,-2,32,17039649801776422
greedy,e,-66,14,-7,51,3674210907409173779
greedy,e,-30,16,-1,64,3188591434810444129
greedy,e,-41,15,-7,60,5467915095573573134
greedy,e,-75,13,0,47,3953146193882541024
greedy,e,-32,16,-2,63,2893436630771622666
greedy,e,-86,12,0,43,4510306276994248076
greedy,e,-86,14,-12,43,5052051752174834218
greedy,e,-153,6,0,19,6257625681415864272
greedy,e,-175,2,-11,11,3710031536975847908
greedy,e,-112,8,-2,34,4245566744115021394
greedy,e,-67,13,0,50,2300996583059997248
greedy,e,-119,8,-1,32,868040773924197355
greedy,e,-63,13,-4,52,587509129225278715
greedy,e,-78,11,-2,46,5953720353533794351
greedy,e,-50,13,0,56,138677859493417942
greedy,e,-120,10,-2,31,3254584706104428667
greedy,e,-161,3,0,16,3215079365759800442
greedy,e,-154,5,-5,19,2097086384949925191
greedy,e,-166,2,-1,15,6451249516607514330
greedy,e,-79,12,-3,46,6197037131512686075
greedy,e,-153,7,-5,19,7900079937727206408
greedy,e,-125,9,0,29,5539931299827690049
greedy,e,-101,10,0,38,6144516970089412262
greedy,e,-104,12,0,37,536733944180793784
greedy,e,-125,10,-2,29,5013432927445889358
greedy,e,-69,14,-4,50,2177677348355394562
greedy,e,-99,11,0,39,2274697276726983098
greedy,e,-162,3,-8,16,2652718479829502842
greedy,e,-172,3,-2,12,3078362943221614153
greedy,e,-111,9,-2,34,2318191160942053835
greedy,e,-75,12,0,47,3747358469341640336
greedy,e,-20,17,-6,67,6011021521714317198
greedy,e,-153,6,-1,19,3823188647461232044
greedy,e,-103,8,-1,37,2474422456971622791
greedy,e,-35,15,-2,62,1547152122427023391
greedy,e,-179,2,-10,10,6261736568208441221
greedy,e,-152,4,-8,20,8405267813000345827
greedy,e,-165,4,0,15,2543926342217395434
greedy,e,-153,6,-2,19,7360677185549701900
greedy,e,-156,6,-7,18,9060234041321028940
greedy,e,-103,11,-2,37,961584086560964526
greedy,e,-122,8,-4,30,6396289533860191356
greedy,e,-89,13,-3,42,7822144946001322386
greedy,e,-179,1,-5,10,2649843995269842207
greedy,e,-112,11,-4,34,8527114043531462423
greedy,e,-123,9,-6,30,9039154891315835082
greedy,e,-69,14,-13,50,9076252575174520286
greedy,e,-133,7,-2,26,1278968447306341928
greedy,e,-68,14,-11,50,168485619439348445
greedy,e,13,17,2,79,4027121555300648470
greedy,e,-130,9,-2,28,2207313661854099292
greedy,e,-39,16,-1,60,4897289705252409478
greedy,e,-178,2,-1,10,3503835109522237561
greedy,e,-59,14,-9,53,5267166168273696565
greedy,e,-154,4,-5,19,4803832581304361548
greedy,e,-175,3,-3,11,6813544101430505526
greedy,e,-174,1,0,12,7693911466510439372
greedy,e,-112,9,-4,34,6076955490250833952
greedy,e,-169,3,0,14,5513132704467755967
greedy,e,-102,11,0,38,7193349173202792421
greedy,e,-151,8,-7,20,1523447735686886238
greedy,e,-48,15,-5,57,575207007241012007
greedy,e,-137,9,-3,25,7098988467417250138
greedy,e,-56,15,-7,54,5881168682816774849
greedy,e,-119,9,-3,32,7584079525875409325
greedy,e,-121,9,-12,31,510735671416790264
greedy,e,-135,8,-11,26,1611969157204607178
greedy,e,-163,2,-6,16,3214997511495474328
greedy,e,-26,16,-3,65,1599876297642541416
greedy,e,-155,4,-7,19,7324828037034072108
greedy,e,-114,9,-9,33,6362942211064050740
greedy,e,-188,1,-2,7,673160558256816700
greedy,e,-158,4,-8,17,7192443286739861664
greedy,e,-136,7,-2,25,8453319810244844379
greedy,e,-122,7,-5,30,8926330612603349725
greedy,e,-170,4,-5,13,2529339485557772852
greedy,e,-111,10,-11,34,5519555339363868707
greedy,e,-120,9,-4,31,9161178760671136861
greedy,e,-145,5,-1,22,762699274573794338
greedy,e,-139,6,-1,24,1089799592269475064
greedy,e,-17,17,-5,68,651804151035025137
greedy,e,-148,6,0,21,173952801182817965
greedy,e,-135,8,-3,26,202658784036249501
greedy,e,-65,13,-1,51,1857852942562695853
greedy,e,-89,12,-8,42,8845768861986948689
greedy,e,-173,2,-4,12,3349189193359538672
greedy,e,-103,11,-8,37,5023320781227133734
greedy,e,-107,8,-6,36,7800221402089034755
greedy,e,-156,4,0,18,4275129788324891676
greedy,e,-106,13,-1,36,5901159934412581604
greedy,e,-174,3,-11,12,8993425713319890114
greedy,e,-118,11,0,32,8410243702563276332
greedy,e,-149,6,0,21,4645030459226014795
greedy,e,-143,8,-4,23,532825773454676597
greedy,e,-42,16,-11,59,8149587422663425951
greedy,e,-56,14,-1,54,6508117993087575969
greedy,e,-116,12,-4,33,1121405070140029626
greedy,e,-88,13,-10,43,5409932094562138561
greedy,e,-67,13,-1,50,3622069364831002871
greedy,e,-175,1,-1,11,872653074101575477
greedy,e,-126,7,-2,29,754103742121362906
greedy,e,-121,8,0,31,1989428451983429620
greedy,e,-61,16,-8,52,1355342457182545030
greedy,e,-144,6,0,23,7820224939894132606
greedy,e,-128,8,-3,28,5458244797356678205
greedy,e,-123,11,-2,30,3929612978179919555
greedy,e,-74,14,-3,48,8490072891503103728
greedy,e,-135,9,-5,26,3819783769520464583
greedy,e,-85,13,-11,44,1005900359752314106
greedy,e,-100,10,-5,38,5987642290042792014
greedy,e,-97,11,-5,39,2982133211724747882
greedy,e,-164,2,-4,15,2334718903546016536
greedy,e,-167,6,-4,14,4374329358287439143
greedy,e,-97,8,0,39,5416824464287546629
greedy,e,-106,9,-7,36,5363356017069218597
greedy,e,11,17,-1,78,2719015548777728545
greedy,e,-177,2,-1,11,6680591639786353239
greedy,e,-134,10,-1,26,4816052609908458502
greedy,e,-179,1,-5,10,3107327885907971893
greedy,e,-173,3,-10,12,1955437506341494247
greedy,e,-32,16,-3,63,4986136441473345755
greedy,e,-127,11,-1,29,6620113228935044069
greedy,e,-64,13,-4,51,1112518812170043580
greedy,e,-181,2,-3,9,229815081970752364
greedy,e,-18,17,-4,68,2434189309428312333
greedy,e,-46,15,0,58,5255841127203718938
greedy,e,-109,11,-4,35,7554550532369737029
greedy,e,6,18,6,76,7483027383298205369
greedy,e,-90,8,-6,42,5128530838191266404
greedy,e,-121,10,-3,31,2059431070720614903
greedy,e,-168,2,-3,14,2010689788669360965
greedy,e,-122,10,-13,30,4913375976240124293
greedy,e,-182,2,-3,9,2700246235500909255
greedy,e,-44,15,-2,58,1309906554695370681
greedy,e,-95,13,-7,40,5343631912763149536
greedy,e,-66,12,0,51,263136216484724645
greedy,e,-134,6,-3,26,1298264978770344369
greedy,e,-113,8,0,34,938599460976540371
greedy,e,-145,8,0,22,1880988910226463621
greedy,e,-139,6,-5,24,8044426000608709947
greedy,e,-150,7,-6,20,5562745724172249483
greedy,e,-136,7,-3,25,7111175343883257313
greedy,e,-97,11,-2,39,5413552827724790505
greedy,e,-156,4,-1,18,1730029004019498873
greedy,e,-66,14,0,51,1344702824482140237
greedy,e,-53,14,-7,55,4817890484306649369
greedy,e,-180,2,-2,10,1947825030281403337
greedy,e,-137,6,-11,25,2075887368457355736
greedy,e,-130,11,-2,28,9188831819728531609
greedy,e,-188,1,-11,7,6144563883242130498
greedy,e,-63,13,-2,52,8395327103337333726
greedy,e,-78,13,-4,46,1939800571747154944
greedy,e,-94,11,-4,41,4713175105443806917
greedy,e,-111,10,-5,34,5445484299812100001
greedy,e,-180,2,-10,10,7668593625031528314
greedy,e,-63,12,-6,52,188674677909823711
greedy,e,-180,2,0,10,3043656777306216171
greedy,e,-124,8,-3,30,3711179767007352025
greedy,e,-73,14,-3,48,2926361696154764605
greedy,e,-188,1,-7,7,4422106935180789669
greedy,e,-30,17,-3,64,9090140423678388759
greedy,e,-163,1,-3,16,9018021765109922948
greedy,e,-108,12,-5,35,3581406075645858879
greedy,e,-137,8,-2,25,7770798997161413655
greedy,e,-112,11,-1,34,8200199425888378428
greedy,e,-149,5,-6,21,7771104082603586589
greedy,e,-70,13,-4,49,4404350315235720950
greedy,e,-163,6,-5,16,1685065484445993706
greedy,e,-184,2,-3,8,3530112495630792229
greedy,e,-156,4,-6,18,3946235261717606016
greedy,e,-148,7,0,21,490370442729690308
greedy,e,18,17,18,81,1411455101000451544
greedy,e,-170,2,-5,13,2939239493801002206
greedy,e,-163,6,-12,16,791845966334782961
greedy,e,-170,3,-7,13,3807027791275684859
greedy,e,-85,13,-7,44,2413932134845056146
greedy,e,-137,7,-1,25,3890624703539391101
greedy,e,-102,9,-6,38,1008372246157573879
greedy,e,-93,13,-7,41,6606399594257454708
greedy,e,-158,4,-6,17,5509898288321062820
greedy,e,-81,13,-1,45,7998901459790000700
greedy,e,-22,17,-8,66,5300712604131877404
greedy,e,-100,8,-3,38,4850676939202962704
greedy,e,-80,11,-2,46,1779945358144130756
greedy,e,-152,4,-12,20,2149636124964772885
greedy,e,-97,12,-5,39,8261517299951339863
greedy,e,12,18,12,79,6173533489306849715
greedy,e,-155,7,-12,19,4274782937850090237
greedy,e,-142,7,-4,23,5715269200964065575
greedy,e,-165,5,-5,15,4077627272425061308
greedy,e,-43,16,-4,59,2753415781910357024
greedy,e,-188,1,-7,7,1745582669699981750
greedy,e,-90,13,-5,42,4376755728907071629
greedy,e,-104,12,0,37,4231576613711940760
greedy,e,-172,4,-5,12,1468969545774540752
greedy,e,-183,3,0,8,7593849518935370839
greedy,e,-99,13,-10,39,6763958065777632998
greedy,e,-161,7,-1,16,8008767081765163484
greedy,e,-181,2,-1,9,1195091291553601572
greedy,e,-179,3,-1,10,5835823698737855398
greedy,e,-135,9,-1,26,2226984353163253041
greedy,e,-173,3,-2,12,831942974217944150
greedy,e,-174,3,-1,12,5592926201895113167
greedy,e,-178,1,-4,10,1707039443196861432
greedy,e,-164,5,-4,15,8199338532857779569
greedy,e,-86,13,-8,43,7461969837485082781
greedy,e,-169,3,-4,14,4100660336640979971
greedy,e,-93,11,-4,41,5479027994270839186
greedy,e,-164,4,-1,15,7718132744452741551
greedy,e,-159,4,-1,17,3532357268477790181
greedy,e,-174,1,0,12,5495013964915349557
greedy,e,-154,6,0,19,1453456327334973364
greedy,e,-145,6,-7,22,4798131533903578930
greedy,e,-111,10,-7,34,469749804232493485
greedy,e,-137,7,-10,25,8764142039729038736
greedy,e,-44,15,0,58,1916133595297495387
greedy,e,-110,11,-3,35,7358629073966579185
greedy,e,-106,12,-1,36,3716781868458614488
greedy,e,-167,6,-5,14,1486750579812114758
greedy,e,-148,10,-3,21,7775135117459387102
greedy,e,-84,12,-8,44,349476105565495283
greedy,e,-178,2,-6,10,6388006141744213368
greedy,e,-123,9,-2,30,5808202165793075089
greedy,e,-118,11,0,32,3338853409196640837
greedy,e,-146,8,-1,22,3232244266991561398
greedy,e,-39,13,-9,60,1352578116809857684
greedy,e,-79,13,-13,46,8594245786125666802
greedy,e,-45,16,0,58,1797876465882657655
greedy,e,-183,1,-2,8,3126526710853681662
greedy,e,-134,5,-1,26,4994824189464596696
greedy,e,-136,5,-2,25,1876872478683039490
greedy,e,-124,7,-7,30,195742626512389193
greedy,e,-137,8,-10,25,4751485807376184058
greedy,e,-119,10,-4,32,4363690256584163275
greedy,e,-178,1,-2,10,5994424866758078630
greedy,e,-147,7,-1,21,7906255116080798336
greedy,e,-50,15,0,56,9157720158724055209
greedy,e,-102,11,-9,38,4434256142385134882
greedy,e,-146,8,-6,22,3047654496823913958
greedy,e,-185,2,-1,8,8423727129408031785
greedy,e,-88,12,-2,43,2593626563264985649
greedy,e,-163,4,-3,16,866615371358211293
greedy,e,-120,8,-3,31,7929171515986121330
greedy,e,-178,1,-7,10,8637968637453393464
greedy,e,-173,3,0,12,6997739687863123316
greedy,e,-92,13,0,41,465860227086775163
greedy,e,-78,13,-6,46,3864566092774358290
greedy,e,-119,8,-6,32,5786864217296363282
greedy,e,-87,12,-2,43,35151564117755743
greedy,e,-116,8,-1,33,7735950872120258728
greedy,e,-151,3,-2,20,8101087183519432469
greedy,e,-82,13,0,45,7637743822159880987
greedy,e,-127,8,-2,29,2941568032261275552
greedy,e,-79,12,-1,46,1821536002522969684
greedy,e,-139,8,0,24,3207777816809700178
greedy,e,-175,1,-1,11,1336795387598499606
greedy,e,-60,14,-3,53,130492837961729925
greedy,e,-177,2,-4,11,4975380382310700542
greedy,e,-119,10,-11,32,415421738643309545
greedy,e,-102,11,-3,38,7448688831049915927
greedy,e,-100,12,-1,38,9079656694295956024
greedy,e,-100,14,-9,38,1705341124200736483
greedy,e,-56,14,-2,54,8899971547262850966
greedy,e,-34,16,-4,62,2084964451354654867
greedy,e,-188,1,-8,7,2687040464318202314
greedy,e,-108,9,-1,35,1561329085077923022
greedy,e,3,17,3,75,8300287402654024291
greedy,e,-129,8,-2,28,1142031281325871451
greedy,e,5,17,1,76,4581906942925116784
greedy,e,-43,15,-5,59,3308708891957416316
greedy,e,-188,1,-2,7,4531981714471885699
greedy,e,-138,8,-7,25,3033038957731703393
greedy,e,-169,2,-8,14,4175288057750921157
greedy,e,-107,12,-8,36,632400685916319820
greedy,e,-153,9,-1,19,4459650280176194705
greedy,e,-62,13,-1,52,1740440718122505604
greedy,e,-179,3,-1,10,8100687522483974444
greedy,e,-147,8,-7,21,4201446458167127552
greedy,e,-89,13,-2,42,3317443945813140345
greedy,e,-147,7,-4,21,3833323023767949618
greedy,e,-61,15,-6,52,957040669480409655
greedy,e,-123,10,-9,30,312479645567789980
greedy,e,-142,7,-4,23,7605429074223875511
greedy,e,-92,11,-4,41,3225296230420057353
greedy,e,-173,2,-5,12,2992141041914731020
greedy,e,-169,4,0,14,9156115248306785207
greedy,e,-160,5,-3,17,7081233116732678864
greedy,e,-112,9,-1,34,5310651566434653170
greedy,e,-79,13,-1,46,4006338049599560490
greedy,e,-105,11,0,37,2417948897656299724
greedy,e,-93,10,-1,41,7649209322851176226
greedy,e,-180,3,0,10,4233681066515594118
greedy,e,-86,13,-4,43,8294069488970350697
greedy,e,-73,13,-4,48,6554904246319668260
greedy,e,-108,10,-1,35,8060961905623773182
greedy,e,-51,14,-4,56,1347077217511957050
greedy,e,-7,17,-7,72,348711872088432873
greedy,e,-170,3,-2,13,6351771533855198021
greedy,e,-122,11,-1,30,2681562336320006379
greedy,e,-56,12,-1,54,5838840832174297249
greedy,e,-184,2,-11,8,2887676087238054878
greedy,e,-142,3,-7,23,7894392539660103969
greedy,e,-114,7,0,33,5298645348187566763
greedy,e,-97,12,-3,39,2012317756304114932
greedy,e,-86,12,-13,43,179043292802324113
greedy,e,-124,8,-6,30,629548605889114609
greedy,e,-120,7,-1,31,3001296792672668325
greedy,e,-95,11,-5,40,2452190139297946220
greedy,e,-89,12,0,42,5331171249107821224
greedy,e,-77,13,-1,47,7051978120404645517
greedy,e,-120,8,-3,31,1303999410230228455
greedy,e,-42,14,-7,59,269748569763569945
greedy,e,-171,3,0,13,4157332103041841777
greedy,e,-88,14,-8,43,3789111971832063309
greedy,e,-113,11,-6,34,592554536804144731
greedy,e,-104,9,0,37,6955704817008438132
greedy,e,17,17,3,80,1061332189329696089
greedy,e,-86,13,-1,43,6490545901208340538
greedy,e,-22,16,-4,66,219381543400119217
greedy,e,-171,5,-3,13,3790984063187148934
greedy,e,-93,11,-4,41,5484208209514730640
greedy,e,-83,14,-10,44,3370524877001075128
greedy,e,-135,6,-2,26,6046434313486649542
greedy,e,-85,10,-2,44,3241179166918654747
greedy,e,-77,14,-4,47,7567975236829274255
greedy,e,-98,12,-3,39,1414371318386970770
greedy,e,-162,3,0,16,1653204614449441610
greedy,e,-77,13,0,47,2135811864450294038
greedy,e,-113,10,-2,34,1989116226315655509
greedy,e,-115,10,0,33,7539490726570075374
greedy,e,-88,11,-6,43,6980400256788382305
greedy,e,-152,6,-7,20,3419976508868775314
greedy,e,-34,17,-6,62,6949354797619816924
greedy,e,-105,11,-6,37,424677694743179146
greedy,e,-120,9,-4,31,6174637869636773395
greedy,e,-72,14,-11,48,1051777013234173301
greedy,e,-41,16,0,60,3455628769793416404
greedy,e,-132,7,-8,27,2565479345535485188
greedy,e,-79,13,0,46,7139548169011509760
greedy,e,-127,10,-2,29,9156855160343290538
greedy,e,-140,7,-6,24,424630515662194615
greedy,e,-91,13,-4,42,6171609723034635047
greedy,e,-167,2,-4,14,4447715075016778011
greedy,e,-188,1,-6,7,9022315968609454249
greedy,e,-170,3,-6,13,1685540224543747747
greedy,e,-149,4,-1,21,4237575183596269143
greedy,e,-188,1,0,7,2056838516999832843
greedy,e,-71,16,-7,49,1449289056479907457
greedy,e,-33,17,-4,62,7396420606496726518
greedy,e,15,17,6,80,5976856352129603398
greedy,e,-93,12,0,41,4391179165254146352
greedy,e,-56,14,0,54,2880405822609625742
greedy,e,-111,12,-3,34,13073714777070492
greedy,e,-69,13,-2,50,2802293701540619637
greedy,e,-104,12,-3,37,4402750128794205615
greedy,e,-143,8,-2,23,7838496684913580871
greedy,e,-180,1,-1,10,2546745002060932199
greedy,e,-150,4,-3,20,3093126697262401867
greedy,e,-133,8,-3,26,1345630576382420856
greedy,e,-111,11,-10,34,9048745486745211271
greedy,e,-75,12,-4,47,8873768075771113829
greedy,e,-162,4,-3,16,1009003631354556179
greedy,e,-61,15,0,52,8695254471889829338
greedy,e,-55,13,-7,55,786214114263187720
greedy,e,-79,14,-3,46,6702100377113114252
greedy,e,-71,13,-1,49,6384877339281395939
greedy,e,-88,12,-3,43,6572509525838094240
greedy,e,-110,12,-1,35,7927451257185138857
greedy,e,-55,14,-5,55,4503003496524702513
greedy,e,-87,12,0,43,6788919338289370582
greedy,e,-54,14,-1,55,8968131979611212266
greedy,e,-100,11,-1,38,1014440822916402256
greedy,e,-171,3,-2,13,9007699651078388444
greedy,e,-161,4,-3,16,4555112822036642651
greedy,e,-181,2,-6,9,7630749066695369368
greedy,e,-101,12,-5,38,393580996047570113
greedy,e,-105,12,-5,37,602758222269318819
greedy,e,-156,5,-5,18,5522878355250487763
greedy,e,-113,10,-11,34,4217006209382391812
greedy,e,-94,11,-5,41,6271988585697343387
greedy,e,-179,1,-2,10,2726964381273495722
greedy,e,-147,7,0,21,2197540495714823278
greedy,e,-164,4,-4,15,1130522219158667806
greedy,e,-106,13,-7,36,4954505039084618032
greedy,e,-120,10,0,31,3702482112753135051
greedy,e,-168,3,-7,14,2618390225425327873
greedy,e,-154,7,-10,19,3084605332350063154
greedy,e,-105,12,-9,37,389268358602344841
greedy,e,-136,5,0,25,1523258953501964493
greedy,e,-38,15,-2,61,1859343639307329233
greedy,e,-84,11,-5,44,1572317787141236703
greedy,e,-117,8,-3,32,4466155446246265900
greedy,e,-174,1,-9,12,6704231208649247142
greedy,e,-48,15,-11,57,1992001825084520111
greedy,e,-98,14,-1,39,4167101070116409503
greedy,e,2,17,-5,75,6697738807335844690
greedy,e,-176,2,-2,11,4266034944004202468
greedy,e,-123,9,0,30,2531031229213875370
greedy,e,-145,5,0,22,2780322044264843958
greedy,e,-148,3,-9,21,4554343751698792300
greedy,e,-157,4,-2,18,581877021406799619
greedy,e,-188,1,0,7,6155197857348976714
greedy,e,-124,8,-8,30,3119720987469966366
greedy,e,-188,1,-7,7,7510071216760688137
greedy,e,-174,3,-7,12,4720664867176317646
greedy,e,-66,14,-9,51,7535060061132610642
greedy,e,-134,6,-6,26,7187498823700040284
greedy,e,-153,6,-2,19,3625164600460509634
greedy,e,-181,1,-6,9,2822416837673796043
greedy,e,-45,15,-1,58,1154044132146218448
greedy,e,-136,6,-5,25,5398384034438810156
greedy,e,-149,8,-3,21,3881975895317069215
greedy,e,-70,13,-4,49,1507995346603151913
greedy,e,-68,14,-7,50,8135530233847414283
greedy,e,-151,6,-1,20,8287822549625753793
greedy,e,-145,6,-6,22,3429146210984287168
greedy,e,-174,2,-3,12,4415156095502499208
greedy,e,-118,8,-1,32,5732655254539182063
greedy,e,-186,2,-3,7,1083630334607250669
greedy,e,-151,6,-2,20,191061808631832627
greedy,e,-154,6,-1,19,1969073630386953446
greedy,e,-61,11,0,52,6625852109486620335
greedy,e,-104,12,-4,37,3053801518171242130
greedy,e,-139,6,-5,24,6793275486961121027
greedy,e,3,17,-7,75,665470633088974595
greedy,e,-133,8,-9,26,2942099622746242514
greedy,e,-135,8,0,26,7593083277094562465
greedy,e,-138,7,-10,25,2164459639927747078
greedy,e,-96,11,-1,40,627157130331792738
greedy,e,-185,1,-11,8,1325727238696844685
greedy,e,-146,6,-2,22,6707880268319985766
greedy,e,-115,8,0,33,4323423114149767732
greedy,e,-152,7,-1,20,6963197245878026366
greedy,e,-172,3,-6,12,7660627784285320923
greedy,e,-114,12,-5,33,539904380091045152
greedy,e,-107,9,-6,36,8480501654852317064
greedy,e,-177,1,-5,11,793464804859033634
greedy,e,-112,11,-3,34,6064757254638188283
greedy,e,-176,3,0,11,6340804137675535520
greedy,e,-88,12,-6,43,3807414661341355457
greedy,e,-173,3,-9,12,8846994822699487461
greedy,e,-70,13,-2,49,1562582507117065599
greedy,e,-169,3,-3,14,7641292014058439136
greedy,e,-129,9,0,28,8372924983449105729
greedy,e,-109,9,-4,35,5760452093248536580
greedy,e,-186,2,-7,7,7418709150908120064
greedy,e,-153,6,-4,19,5192297615606080892
greedy,e,-163,3,-3,16,6092562128152323050
greedy,e,-105,10,-5,37,9107949187493381736
greedy,e,-175,2,-3,11,8329430966082742544
greedy,e,-13,17,-13,70,6991336095283508994
greedy,e,-174,2,-2,12,1852262416312742910
greedy,e,-178,1,-5,10,2674401214537638472
greedy,e,-86,13,-7,43,8941564855923253343
greedy,e,-94,12,0,41,6101930130874005119
greedy,e,-157,4,0,18,7196203696813082943
greedy,e,-81,13,0,45,9119330196583340109
greedy,e,-152,5,0,20,4802784887423501098
greedy,e,-133,10,-1,26,6986045520421463094
greedy,e,-157,7,-13,18,7953165645284728227
greedy,e,-71,11,-1,49,4963775558608654649
greedy,e,-188,1,-2,7,376962231227306784
greedy,e,-60,14,-4,53,5868952177708612987
greedy,e,-178,2,-1,10,488605783598487295
greedy,e,-51,16,-2,56,6427222415387074430
greedy,e,-125,7,-4,29,8972511813638572181
greedy,e,-97,12,-6,39,8653702543759341256
greedy,e,-141,10,-7,24,271481354368252426
greedy,e,-128,10,-5,28,9169511870451296499
greedy,e,-186,2,-10,7,3602458854935658916
greedy,e,-151,8,-8,20,2638591767193248278
greedy,e,-117,12,-3,32,4015295208368576893
greedy,e,-23,16,-2,66,5396348411686282115
greedy,e,-185,1,-7,8,5527043166642833851
greedy,e,-179,1,-8,10,5240107160726636886
